replicon	Nuccore	Assembly	sys_id	Start	End
GCF_018326265.1_NZ_AP023360.1	NZ_AP023360.1	GCF_018326265.1	GCF_018326265.1_NZ_AP023360.1_Conservon_7	7881101	7882888
GCF_026340475.1_NZ_JAPEPD010000001.1	NZ_JAPEPD010000001.1	GCF_026340475.1	GCF_026340475.1_NZ_JAPEPD010000001.1_Conservon_5	1886814	1891364
GCF_026340475.1_NZ_JAPEPD010000002.1	NZ_JAPEPD010000002.1	GCF_026340475.1	GCF_026340475.1_NZ_JAPEPD010000002.1_Conservon_1	266	10554
GCF_026340475.1_NZ_JAPEPD010000002.1	NZ_JAPEPD010000002.1	GCF_026340475.1	GCF_026340475.1_NZ_JAPEPD010000002.1_Conservon_2	607815	611594
GCF_026340475.1_NZ_JAPEPD010000002.1	NZ_JAPEPD010000002.1	GCF_026340475.1	GCF_026340475.1_NZ_JAPEPD010000002.1_Conservon_3	1089962	1093937
GCF_026340475.1_NZ_JAPEPD010000003.1	NZ_JAPEPD010000003.1	GCF_026340475.1	GCF_026340475.1_NZ_JAPEPD010000003.1_Conservon_4	268057	270910
GCF_018327685.1_NZ_BNEL01000001.1	NZ_BNEL01000001.1	GCF_018327685.1	GCF_018327685.1_NZ_BNEL01000001.1_Conservon_5	1300603	1304077
GCF_018327685.1_NZ_BNEL01000001.1	NZ_BNEL01000001.1	GCF_018327685.1	GCF_018327685.1_NZ_BNEL01000001.1_Conservon_6	1337106	1340584
GCF_018327685.1_NZ_BNEL01000001.1	NZ_BNEL01000001.1	GCF_018327685.1	GCF_018327685.1_NZ_BNEL01000001.1_Conservon_7	1793484	1798760
GCF_018327685.1_NZ_BNEL01000001.1	NZ_BNEL01000001.1	GCF_018327685.1	GCF_018327685.1_NZ_BNEL01000001.1_Conservon_8	1820363	1824126
GCF_018327685.1_NZ_BNEL01000001.1	NZ_BNEL01000001.1	GCF_018327685.1	GCF_018327685.1_NZ_BNEL01000001.1_Conservon_9	2165173	2176371
GCF_018327685.1_NZ_BNEL01000001.1	NZ_BNEL01000001.1	GCF_018327685.1	GCF_018327685.1_NZ_BNEL01000001.1_Conservon_10	2916377	2919052
GCF_018327685.1_NZ_BNEL01000001.1	NZ_BNEL01000001.1	GCF_018327685.1	GCF_018327685.1_NZ_BNEL01000001.1_Conservon_11	3738421	3741394
GCF_018327685.1_NZ_BNEL01000001.1	NZ_BNEL01000001.1	GCF_018327685.1	GCF_018327685.1_NZ_BNEL01000001.1_Conservon_12	5176843	5180055
GCF_018327685.1_NZ_BNEL01000001.1	NZ_BNEL01000001.1	GCF_018327685.1	GCF_018327685.1_NZ_BNEL01000001.1_Conservon_13	5435920	5443710
GCF_018327685.1_NZ_BNEL01000003.1	NZ_BNEL01000003.1	GCF_018327685.1	GCF_018327685.1_NZ_BNEL01000003.1_Conservon_1	279423	283777
GCF_018327685.1_NZ_BNEL01000003.1	NZ_BNEL01000003.1	GCF_018327685.1	GCF_018327685.1_NZ_BNEL01000003.1_Conservon_2	1217904	1223086
GCF_018327685.1_NZ_BNEL01000003.1	NZ_BNEL01000003.1	GCF_018327685.1	GCF_018327685.1_NZ_BNEL01000003.1_Conservon_3	2873502	2876875
GCF_018327685.1_NZ_BNEL01000003.1	NZ_BNEL01000003.1	GCF_018327685.1	GCF_018327685.1_NZ_BNEL01000003.1_Conservon_4	3085565	3093721
GCF_020859565.1_NZ_JAJHUO010000017.1	NZ_JAJHUO010000017.1	GCF_020859565.1	GCF_020859565.1_NZ_JAJHUO010000017.1_Conservon_6	24870	28458
GCF_026340565.1_NZ_JAPEPB010000001.1	NZ_JAPEPB010000001.1	GCF_026340565.1	GCF_026340565.1_NZ_JAPEPB010000001.1_Conservon_1	1297885	1300941
GCF_026340565.1_NZ_JAPEPB010000001.1	NZ_JAPEPB010000001.1	GCF_026340565.1	GCF_026340565.1_NZ_JAPEPB010000001.1_Conservon_2	1802496	1806767
GCF_026340565.1_NZ_JAPEPB010000001.1	NZ_JAPEPB010000001.1	GCF_026340565.1	GCF_026340565.1_NZ_JAPEPB010000001.1_Conservon_3	1954359	1957344
GCF_026340565.1_NZ_JAPEPB010000001.1	NZ_JAPEPB010000001.1	GCF_026340565.1	GCF_026340565.1_NZ_JAPEPB010000001.1_Conservon_4	2001054	2004779
GCF_026340565.1_NZ_JAPEPB010000001.1	NZ_JAPEPB010000001.1	GCF_026340565.1	GCF_026340565.1_NZ_JAPEPB010000001.1_Conservon_5	3189749	3192234
GCF_026340565.1_NZ_JAPEPB010000001.1	NZ_JAPEPB010000001.1	GCF_026340565.1	GCF_026340565.1_NZ_JAPEPB010000001.1_Conservon_6	3346011	3357173
GCF_026340565.1_NZ_JAPEPB010000001.1	NZ_JAPEPB010000001.1	GCF_026340565.1	GCF_026340565.1_NZ_JAPEPB010000001.1_Conservon_7	8178717	8182542
GCF_018327725.1_NZ_BNEN01000007.1	NZ_BNEN01000007.1	GCF_018327725.1	GCF_018327725.1_NZ_BNEN01000007.1_Conservon_3	402189	405859
GCF_018327725.1_NZ_BNEN01000007.1	NZ_BNEN01000007.1	GCF_018327725.1	GCF_018327725.1_NZ_BNEN01000007.1_Conservon_4	667800	670670
GCF_018327725.1_NZ_BNEN01000007.1	NZ_BNEN01000007.1	GCF_018327725.1	GCF_018327725.1_NZ_BNEN01000007.1_Conservon_5	1243651	1247587
GCF_018327725.1_NZ_BNEN01000007.1	NZ_BNEN01000007.1	GCF_018327725.1	GCF_018327725.1_NZ_BNEN01000007.1_Conservon_6	1364817	1367747
GCF_018327725.1_NZ_BNEN01000007.1	NZ_BNEN01000007.1	GCF_018327725.1	GCF_018327725.1_NZ_BNEN01000007.1_Conservon_7	2359442	2362015
GCF_018327725.1_NZ_BNEN01000007.1	NZ_BNEN01000007.1	GCF_018327725.1	GCF_018327725.1_NZ_BNEN01000007.1_Conservon_8	5625314	5630409
GCF_026340655.1_NZ_JAPEOZ010000001.1	NZ_JAPEOZ010000001.1	GCF_026340655.1	GCF_026340655.1_NZ_JAPEOZ010000001.1_Conservon_1	680536	685546
GCF_026340655.1_NZ_JAPEOZ010000001.1	NZ_JAPEOZ010000001.1	GCF_026340655.1	GCF_026340655.1_NZ_JAPEOZ010000001.1_Conservon_2	1421921	1429926
GCF_026340655.1_NZ_JAPEOZ010000001.1	NZ_JAPEOZ010000001.1	GCF_026340655.1	GCF_026340655.1_NZ_JAPEOZ010000001.1_Conservon_3	1695738	1698785
GCF_026340655.1_NZ_JAPEOZ010000001.1	NZ_JAPEOZ010000001.1	GCF_026340655.1	GCF_026340655.1_NZ_JAPEOZ010000001.1_Conservon_4	1876725	1880429
GCF_026340655.1_NZ_JAPEOZ010000001.1	NZ_JAPEOZ010000001.1	GCF_026340655.1	GCF_026340655.1_NZ_JAPEOZ010000001.1_Conservon_5	3040016	3043579
GCF_026340655.1_NZ_JAPEOZ010000001.1	NZ_JAPEOZ010000001.1	GCF_026340655.1	GCF_026340655.1_NZ_JAPEOZ010000001.1_Conservon_6	6519178	6523716
GCF_026340655.1_NZ_JAPEOZ010000001.1	NZ_JAPEOZ010000001.1	GCF_026340655.1	GCF_026340655.1_NZ_JAPEOZ010000001.1_Conservon_7	6838543	6849208
GCF_026340655.1_NZ_JAPEOZ010000001.1	NZ_JAPEOZ010000001.1	GCF_026340655.1	GCF_026340655.1_NZ_JAPEOZ010000001.1_Conservon_8	7405653	7419138
GCF_026340655.1_NZ_JAPEOZ010000001.1	NZ_JAPEOZ010000001.1	GCF_026340655.1	GCF_026340655.1_NZ_JAPEOZ010000001.1_Conservon_9	7995191	7998979
GCF_026340655.1_NZ_JAPEOZ010000001.1	NZ_JAPEOZ010000001.1	GCF_026340655.1	GCF_026340655.1_NZ_JAPEOZ010000001.1_Conservon_10	8190188	8192719
GCF_026340655.1_NZ_JAPEOZ010000001.1	NZ_JAPEOZ010000001.1	GCF_026340655.1	GCF_026340655.1_NZ_JAPEOZ010000001.1_Conservon_11	8399748	8404497
GCF_026340655.1_NZ_JAPEOZ010000001.1	NZ_JAPEOZ010000001.1	GCF_026340655.1	GCF_026340655.1_NZ_JAPEOZ010000001.1_Conservon_12	9803098	9805908
GCF_029428735.1_NZ_JAJNMN010000001.1	NZ_JAJNMN010000001.1	GCF_029428735.1	GCF_029428735.1_NZ_JAJNMN010000001.1_Conservon_1	178452	180956
GCF_029428735.1_NZ_JAJNMN010000001.1	NZ_JAJNMN010000001.1	GCF_029428735.1	GCF_029428735.1_NZ_JAJNMN010000001.1_Conservon_2	1024182	1028448
GCF_029428735.1_NZ_JAJNMN010000001.1	NZ_JAJNMN010000001.1	GCF_029428735.1	GCF_029428735.1_NZ_JAJNMN010000001.1_Conservon_3	2120735	2123809
GCF_029428735.1_NZ_JAJNMN010000001.1	NZ_JAJNMN010000001.1	GCF_029428735.1	GCF_029428735.1_NZ_JAJNMN010000001.1_Conservon_4	4190714	4199895
GCF_029428735.1_NZ_JAJNMN010000001.1	NZ_JAJNMN010000001.1	GCF_029428735.1	GCF_029428735.1_NZ_JAJNMN010000001.1_Conservon_5	4909632	4914023
GCF_029428735.1_NZ_JAJNMN010000001.1	NZ_JAJNMN010000001.1	GCF_029428735.1	GCF_029428735.1_NZ_JAJNMN010000001.1_Conservon_6	5206876	5217435
GCF_029428735.1_NZ_JAJNMN010000001.1	NZ_JAJNMN010000001.1	GCF_029428735.1	GCF_029428735.1_NZ_JAJNMN010000001.1_Conservon_7	5686330	5689134
GCF_029428735.1_NZ_JAJNMN010000001.1	NZ_JAJNMN010000001.1	GCF_029428735.1	GCF_029428735.1_NZ_JAJNMN010000001.1_Conservon_8	6431658	6434654
GCF_029428735.1_NZ_JAJNMN010000001.1	NZ_JAJNMN010000001.1	GCF_029428735.1	GCF_029428735.1_NZ_JAJNMN010000001.1_Conservon_9	6586962	6590344
GCF_029428735.1_NZ_JAJNMN010000001.1	NZ_JAJNMN010000001.1	GCF_029428735.1	GCF_029428735.1_NZ_JAJNMN010000001.1_Conservon_10	6900197	6903001
GCF_029428735.1_NZ_JAJNMN010000001.1	NZ_JAJNMN010000001.1	GCF_029428735.1	GCF_029428735.1_NZ_JAJNMN010000001.1_Conservon_11	7201328	7206373
GCF_020873825.1_NZ_JAHWGR010000002.1	NZ_JAHWGR010000002.1	GCF_020873825.1	GCF_020873825.1_NZ_JAHWGR010000002.1_Conservon_6	101244	104303
GCF_029428875.1_NZ_JAJSOO010000001.1	NZ_JAJSOO010000001.1	GCF_029428875.1	GCF_029428875.1_NZ_JAJSOO010000001.1_Conservon_1	664797	668179
GCF_029428875.1_NZ_JAJSOO010000001.1	NZ_JAJSOO010000001.1	GCF_029428875.1	GCF_029428875.1_NZ_JAJSOO010000001.1_Conservon_2	816078	819071
GCF_029428875.1_NZ_JAJSOO010000001.1	NZ_JAJSOO010000001.1	GCF_029428875.1	GCF_029428875.1_NZ_JAJSOO010000001.1_Conservon_3	955433	958403
GCF_029428875.1_NZ_JAJSOO010000001.1	NZ_JAJSOO010000001.1	GCF_029428875.1	GCF_029428875.1_NZ_JAJSOO010000001.1_Conservon_4	1586772	1589627
GCF_029428875.1_NZ_JAJSOO010000001.1	NZ_JAJSOO010000001.1	GCF_029428875.1	GCF_029428875.1_NZ_JAJSOO010000001.1_Conservon_5	2055479	2065978
GCF_029428875.1_NZ_JAJSOO010000001.1	NZ_JAJSOO010000001.1	GCF_029428875.1	GCF_029428875.1_NZ_JAJSOO010000001.1_Conservon_6	2386059	2390453
GCF_029428875.1_NZ_JAJSOO010000001.1	NZ_JAJSOO010000001.1	GCF_029428875.1	GCF_029428875.1_NZ_JAJSOO010000001.1_Conservon_7	3170258	3179429
GCF_029428875.1_NZ_JAJSOO010000001.1	NZ_JAJSOO010000001.1	GCF_029428875.1	GCF_029428875.1_NZ_JAJSOO010000001.1_Conservon_8	5326639	5329716
GCF_029428875.1_NZ_JAJSOO010000001.1	NZ_JAJSOO010000001.1	GCF_029428875.1	GCF_029428875.1_NZ_JAJSOO010000001.1_Conservon_9	6347489	6351761
GCF_020873855.1_NZ_JAHWGV010000004.1	NZ_JAHWGV010000004.1	GCF_020873855.1	GCF_020873855.1_NZ_JAHWGV010000004.1_Conservon_5	313954	317158
GCF_020873855.1_NZ_JAHWGV010000004.1	NZ_JAHWGV010000004.1	GCF_020873855.1	GCF_020873855.1_NZ_JAHWGV010000004.1_Conservon_6	526962	530150
GCF_020685565.1_NZ_JAJEJY010000004.1	NZ_JAJEJY010000004.1	GCF_020685565.1	GCF_020685565.1_NZ_JAJEJY010000004.1_Conservon_2	393910	396771
GCF_020685565.1_NZ_JAJEJY010000005.1	NZ_JAJEJY010000005.1	GCF_020685565.1	GCF_020685565.1_NZ_JAJEJY010000005.1_Conservon_3	468034	471978
GCF_020685665.1_NZ_JAJEJZ010000007.1	NZ_JAJEJZ010000007.1	GCF_020685665.1	GCF_020685665.1_NZ_JAJEJZ010000007.1_Conservon_7	123038	126592
GCF_020685665.1_NZ_JAJEJZ010000017.1	NZ_JAJEJZ010000017.1	GCF_020685665.1	GCF_020685665.1_NZ_JAJEJZ010000017.1_Conservon_11	46200	49988
GCF_026340815.1_NZ_JAPEOU010000001.1	NZ_JAPEOU010000001.1	GCF_026340815.1	GCF_026340815.1_NZ_JAPEOU010000001.1_Conservon_1	179330	183652
GCF_026340815.1_NZ_JAPEOU010000001.1	NZ_JAPEOU010000001.1	GCF_026340815.1	GCF_026340815.1_NZ_JAPEOU010000001.1_Conservon_2	617397	621722
GCF_026340815.1_NZ_JAPEOU010000001.1	NZ_JAPEOU010000001.1	GCF_026340815.1	GCF_026340815.1_NZ_JAPEOU010000001.1_Conservon_3	895310	898303
GCF_026340815.1_NZ_JAPEOU010000001.1	NZ_JAPEOU010000001.1	GCF_026340815.1	GCF_026340815.1_NZ_JAPEOU010000001.1_Conservon_4	1076766	1080389
GCF_026340815.1_NZ_JAPEOU010000001.1	NZ_JAPEOU010000001.1	GCF_026340815.1	GCF_026340815.1_NZ_JAPEOU010000001.1_Conservon_5	1804818	1809110
GCF_026340815.1_NZ_JAPEOU010000001.1	NZ_JAPEOU010000001.1	GCF_026340815.1	GCF_026340815.1_NZ_JAPEOU010000001.1_Conservon_6	2077022	2079921
GCF_026340815.1_NZ_JAPEOU010000001.1	NZ_JAPEOU010000001.1	GCF_026340815.1	GCF_026340815.1_NZ_JAPEOU010000001.1_Conservon_7	4348339	4351371
GCF_026340815.1_NZ_JAPEOU010000001.1	NZ_JAPEOU010000001.1	GCF_026340815.1	GCF_026340815.1_NZ_JAPEOU010000001.1_Conservon_8	5392322	5396611
GCF_026340815.1_NZ_JAPEOU010000001.1	NZ_JAPEOU010000001.1	GCF_026340815.1	GCF_026340815.1_NZ_JAPEOU010000001.1_Conservon_9	5728069	5738809
GCF_026340815.1_NZ_JAPEOU010000001.1	NZ_JAPEOU010000001.1	GCF_026340815.1	GCF_026340815.1_NZ_JAPEOU010000001.1_Conservon_10	6426602	6430661
GCF_026340815.1_NZ_JAPEOU010000001.1	NZ_JAPEOU010000001.1	GCF_026340815.1	GCF_026340815.1_NZ_JAPEOU010000001.1_Conservon_11	6442993	6446780
GCF_026340815.1_NZ_JAPEOU010000001.1	NZ_JAPEOU010000001.1	GCF_026340815.1	GCF_026340815.1_NZ_JAPEOU010000001.1_Conservon_12	7146299	7150144
GCF_026340815.1_NZ_JAPEOU010000001.1	NZ_JAPEOU010000001.1	GCF_026340815.1	GCF_026340815.1_NZ_JAPEOU010000001.1_Conservon_13	7197210	7202329
GCF_026340815.1_NZ_JAPEOU010000001.1	NZ_JAPEOU010000001.1	GCF_026340815.1	GCF_026340815.1_NZ_JAPEOU010000001.1_Conservon_14	8040519	8043296
GCF_030016275.1_NZ_JASDBW010000005.1	NZ_JASDBW010000005.1	GCF_030016275.1	GCF_030016275.1_NZ_JASDBW010000005.1_Conservon_2	412142	416187
GCF_019697375.1_NZ_JAHCDI010000004.1	NZ_JAHCDI010000004.1	GCF_019697375.1	GCF_019697375.1_NZ_JAHCDI010000004.1_Conservon_1	131108	134050
GCF_019697375.1_NZ_JAHCDI010000004.1	NZ_JAHCDI010000004.1	GCF_019697375.1	GCF_019697375.1_NZ_JAHCDI010000004.1_Conservon_2	576654	580730
GCF_019697375.1_NZ_JAHCDI010000004.1	NZ_JAHCDI010000004.1	GCF_019697375.1	GCF_019697375.1_NZ_JAHCDI010000004.1_Conservon_3	724382	727363
GCF_019697375.1_NZ_JAHCDI010000004.1	NZ_JAHCDI010000004.1	GCF_019697375.1	GCF_019697375.1_NZ_JAHCDI010000004.1_Conservon_4	4065749	4068703
GCF_019697375.1_NZ_JAHCDI010000004.1	NZ_JAHCDI010000004.1	GCF_019697375.1	GCF_019697375.1_NZ_JAHCDI010000004.1_Conservon_5	4486065	4487545
GCF_019697375.1_NZ_JAHCDI010000004.1	NZ_JAHCDI010000004.1	GCF_019697375.1	GCF_019697375.1_NZ_JAHCDI010000004.1_Conservon_6	4659800	4662665
GCF_019697375.1_NZ_JAHCDI010000004.1	NZ_JAHCDI010000004.1	GCF_019697375.1	GCF_019697375.1_NZ_JAHCDI010000004.1_Conservon_7	5422975	5424915
GCF_020873925.1_NZ_JAHWGO010000002.1	NZ_JAHWGO010000002.1	GCF_020873925.1	GCF_020873925.1_NZ_JAHWGO010000002.1_Conservon_2	109742	112324
GCF_019703895.1_NZ_AP024135.1	NZ_AP024135.1	GCF_019703895.1	GCF_019703895.1_NZ_AP024135.1_Conservon_1	701656	704667
GCF_019703895.1_NZ_AP024135.1	NZ_AP024135.1	GCF_019703895.1	GCF_019703895.1_NZ_AP024135.1_Conservon_2	5210244	5214689
GCF_019703895.1_NZ_AP024135.1	NZ_AP024135.1	GCF_019703895.1	GCF_019703895.1_NZ_AP024135.1_Conservon_3	5493496	5504025
GCF_019703895.1_NZ_AP024135.1	NZ_AP024135.1	GCF_019703895.1	GCF_019703895.1_NZ_AP024135.1_Conservon_4	6163807	6167930
GCF_019703895.1_NZ_AP024135.1	NZ_AP024135.1	GCF_019703895.1	GCF_019703895.1_NZ_AP024135.1_Conservon_5	6562190	6565758
GCF_019703895.1_NZ_AP024135.1	NZ_AP024135.1	GCF_019703895.1	GCF_019703895.1_NZ_AP024135.1_Conservon_6	6998046	7000069
GCF_019703895.1_NZ_AP024135.1	NZ_AP024135.1	GCF_019703895.1	GCF_019703895.1_NZ_AP024135.1_Conservon_7	7365206	7368325
GCF_019703895.1_NZ_AP024135.1	NZ_AP024135.1	GCF_019703895.1	GCF_019703895.1_NZ_AP024135.1_Conservon_8	7636128	7644033
GCF_019703895.1_NZ_AP024135.1	NZ_AP024135.1	GCF_019703895.1	GCF_019703895.1_NZ_AP024135.1_Conservon_9	7951878	7957059
GCF_019703895.1_NZ_AP024135.1	NZ_AP024135.1	GCF_019703895.1	GCF_019703895.1_NZ_AP024135.1_Conservon_10	8089655	8092201
GCF_029457415.1_NZ_CP120422.1	NZ_CP120422.1	GCF_029457415.1	GCF_029457415.1_NZ_CP120422.1_Conservon_1	1019418	1023626
GCF_020881015.1_NZ_JAJIRV010000001.1	NZ_JAJIRV010000001.1	GCF_020881015.1	GCF_020881015.1_NZ_JAJIRV010000001.1_Conservon_1	54045	57249
GCF_030027225.1_NZ_JASEND010000002.1	NZ_JASEND010000002.1	GCF_030027225.1	GCF_030027225.1_NZ_JASEND010000002.1_Conservon_2	401671	406581
GCF_030027225.1_NZ_JASEND010000002.1	NZ_JASEND010000002.1	GCF_030027225.1	GCF_030027225.1_NZ_JASEND010000002.1_Conservon_3	737280	747845
GCF_026340975.1_NZ_JAPEOS010000003.1	NZ_JAPEOS010000003.1	GCF_026340975.1	GCF_026340975.1_NZ_JAPEOS010000003.1_Conservon_5	1034774	1037620
GCF_020881855.1_NZ_CP053539.1	NZ_CP053539.1	GCF_020881855.1	GCF_020881855.1_NZ_CP053539.1_Conservon_1	414046	415594
GCF_020881855.1_NZ_CP053539.1	NZ_CP053539.1	GCF_020881855.1	GCF_020881855.1_NZ_CP053539.1_Conservon_2	499042	502993
GCF_020881855.1_NZ_CP053539.1	NZ_CP053539.1	GCF_020881855.1	GCF_020881855.1_NZ_CP053539.1_Conservon_3	1035097	1037979
GCF_020881855.1_NZ_CP053539.1	NZ_CP053539.1	GCF_020881855.1	GCF_020881855.1_NZ_CP053539.1_Conservon_4	1538902	1549442
GCF_020881855.1_NZ_CP053539.1	NZ_CP053539.1	GCF_020881855.1	GCF_020881855.1_NZ_CP053539.1_Conservon_5	1804245	1808726
GCF_020881855.1_NZ_CP053539.1	NZ_CP053539.1	GCF_020881855.1	GCF_020881855.1_NZ_CP053539.1_Conservon_6	2689736	2692795
GCF_020881855.1_NZ_CP053539.1	NZ_CP053539.1	GCF_020881855.1	GCF_020881855.1_NZ_CP053539.1_Conservon_7	2753977	2756535
GCF_020881855.1_NZ_CP053539.1	NZ_CP053539.1	GCF_020881855.1	GCF_020881855.1_NZ_CP053539.1_Conservon_8	5825588	5828545
GCF_020881855.1_NZ_CP053539.1	NZ_CP053539.1	GCF_020881855.1	GCF_020881855.1_NZ_CP053539.1_Conservon_9	6058387	6062495
GCF_020881855.1_NZ_CP053539.1	NZ_CP053539.1	GCF_020881855.1	GCF_020881855.1_NZ_CP053539.1_Conservon_10	6648202	6650916
GCF_029504575.1_NZ_JAQFII010000001.1	NZ_JAQFII010000001.1	GCF_029504575.1	GCF_029504575.1_NZ_JAQFII010000001.1_Conservon_1	916101	917538
GCF_029504575.1_NZ_JAQFII010000001.1	NZ_JAQFII010000001.1	GCF_029504575.1	GCF_029504575.1_NZ_JAQFII010000001.1_Conservon_2	990683	993472
GCF_029504575.1_NZ_JAQFII010000001.1	NZ_JAQFII010000001.1	GCF_029504575.1	GCF_029504575.1_NZ_JAQFII010000001.1_Conservon_3	1301694	1306149
GCF_029504575.1_NZ_JAQFII010000001.1	NZ_JAQFII010000001.1	GCF_029504575.1	GCF_029504575.1_NZ_JAQFII010000001.1_Conservon_4	1559419	1562319
GCF_029504575.1_NZ_JAQFII010000001.1	NZ_JAQFII010000001.1	GCF_029504575.1	GCF_029504575.1_NZ_JAQFII010000001.1_Conservon_5	5253976	5257875
GCF_029504575.1_NZ_JAQFII010000001.1	NZ_JAQFII010000001.1	GCF_029504575.1	GCF_029504575.1_NZ_JAQFII010000001.1_Conservon_6	5616778	5627091
GCF_030028615.1_NZ_CP124542.1	NZ_CP124542.1	GCF_030028615.1	GCF_030028615.1_NZ_CP124542.1_Conservon_1	728467	731708
GCF_030028615.1_NZ_CP124542.1	NZ_CP124542.1	GCF_030028615.1	GCF_030028615.1_NZ_CP124542.1_Conservon_2	911786	914842
GCF_030028615.1_NZ_CP124542.1	NZ_CP124542.1	GCF_030028615.1	GCF_030028615.1_NZ_CP124542.1_Conservon_3	1241630	1245642
GCF_030028615.1_NZ_CP124542.1	NZ_CP124542.1	GCF_030028615.1	GCF_030028615.1_NZ_CP124542.1_Conservon_4	2002477	2006216
GCF_030028615.1_NZ_CP124542.1	NZ_CP124542.1	GCF_030028615.1	GCF_030028615.1_NZ_CP124542.1_Conservon_5	2575940	2586687
GCF_030028615.1_NZ_CP124542.1	NZ_CP124542.1	GCF_030028615.1	GCF_030028615.1_NZ_CP124542.1_Conservon_6	2856027	2860520
GCF_030028615.1_NZ_CP124542.1	NZ_CP124542.1	GCF_030028615.1	GCF_030028615.1_NZ_CP124542.1_Conservon_7	5081451	5084648
GCF_030028615.1_NZ_CP124542.1	NZ_CP124542.1	GCF_030028615.1	GCF_030028615.1_NZ_CP124542.1_Conservon_8	6395862	6398900
GCF_030028615.1_NZ_CP124542.1	NZ_CP124542.1	GCF_030028615.1	GCF_030028615.1_NZ_CP124542.1_Conservon_9	6631676	6635871
GCF_030028615.1_NZ_CP124542.1	NZ_CP124542.1	GCF_030028615.1	GCF_030028615.1_NZ_CP124542.1_Conservon_10	6836345	6841411
GCF_030028615.1_NZ_CP124542.1	NZ_CP124542.1	GCF_030028615.1	GCF_030028615.1_NZ_CP124542.1_Conservon_11	7421158	7424406
GCF_030028615.1_NZ_CP124542.1	NZ_CP124542.1	GCF_030028615.1	GCF_030028615.1_NZ_CP124542.1_Conservon_12	7463196	7465709
GCF_030269445.1_NZ_BSTJ01000001.1	NZ_BSTJ01000001.1	GCF_030269445.1	GCF_030269445.1_NZ_BSTJ01000001.1_Conservon_1	44900	48553
GCF_030269445.1_NZ_BSTJ01000001.1	NZ_BSTJ01000001.1	GCF_030269445.1	GCF_030269445.1_NZ_BSTJ01000001.1_Conservon_2	59727	63704
GCF_030269445.1_NZ_BSTJ01000011.1	NZ_BSTJ01000011.1	GCF_030269445.1	GCF_030269445.1_NZ_BSTJ01000011.1_Conservon_3	102993	106583
GCF_026341115.1_NZ_JAPEON010000001.1	NZ_JAPEON010000001.1	GCF_026341115.1	GCF_026341115.1_NZ_JAPEON010000001.1_Conservon_1	573443	577706
GCF_026341115.1_NZ_JAPEON010000001.1	NZ_JAPEON010000001.1	GCF_026341115.1	GCF_026341115.1_NZ_JAPEON010000001.1_Conservon_2	747615	750602
GCF_026341115.1_NZ_JAPEON010000001.1	NZ_JAPEON010000001.1	GCF_026341115.1	GCF_026341115.1_NZ_JAPEON010000001.1_Conservon_3	1551799	1556225
GCF_026341115.1_NZ_JAPEON010000001.1	NZ_JAPEON010000001.1	GCF_026341115.1	GCF_026341115.1_NZ_JAPEON010000001.1_Conservon_4	1580695	1583427
GCF_026341115.1_NZ_JAPEON010000001.1	NZ_JAPEON010000001.1	GCF_026341115.1	GCF_026341115.1_NZ_JAPEON010000001.1_Conservon_5	2073010	2083568
GCF_026341115.1_NZ_JAPEON010000001.1	NZ_JAPEON010000001.1	GCF_026341115.1	GCF_026341115.1_NZ_JAPEON010000001.1_Conservon_6	2460167	2464603
GCF_026341115.1_NZ_JAPEON010000001.1	NZ_JAPEON010000001.1	GCF_026341115.1	GCF_026341115.1_NZ_JAPEON010000001.1_Conservon_7	3418961	3422059
GCF_026341115.1_NZ_JAPEON010000001.1	NZ_JAPEON010000001.1	GCF_026341115.1	GCF_026341115.1_NZ_JAPEON010000001.1_Conservon_8	4233459	4236026
GCF_026341115.1_NZ_JAPEON010000001.1	NZ_JAPEON010000001.1	GCF_026341115.1	GCF_026341115.1_NZ_JAPEON010000001.1_Conservon_9	6977197	6981473
GCF_030028635.1_NZ_CP124863.1	NZ_CP124863.1	GCF_030028635.1	GCF_030028635.1_NZ_CP124863.1_Conservon_1	68898	72762
GCF_030028635.1_NZ_CP124863.1	NZ_CP124863.1	GCF_030028635.1	GCF_030028635.1_NZ_CP124863.1_Conservon_2	1173445	1183942
GCF_030028635.1_NZ_CP124863.1	NZ_CP124863.1	GCF_030028635.1	GCF_030028635.1_NZ_CP124863.1_Conservon_3	1530464	1534600
GCF_030028635.1_NZ_CP124863.1	NZ_CP124863.1	GCF_030028635.1	GCF_030028635.1_NZ_CP124863.1_Conservon_4	5620508	5624736
GCF_030028635.1_NZ_CP124863.1	NZ_CP124863.1	GCF_030028635.1	GCF_030028635.1_NZ_CP124863.1_Conservon_5	6021447	6024218
GCF_030269465.1_NZ_BSTK01000001.1	NZ_BSTK01000001.1	GCF_030269465.1	GCF_030269465.1_NZ_BSTK01000001.1_Conservon_2	579483	583136
GCF_030269465.1_NZ_BSTK01000001.1	NZ_BSTK01000001.1	GCF_030269465.1	GCF_030269465.1_NZ_BSTK01000001.1_Conservon_3	593952	597911
GCF_030269465.1_NZ_BSTK01000005.1	NZ_BSTK01000005.1	GCF_030269465.1	GCF_030269465.1_NZ_BSTK01000005.1_Conservon_1	427732	431322
GCF_026341125.1_NZ_JAPEOR010000001.1	NZ_JAPEOR010000001.1	GCF_026341125.1	GCF_026341125.1_NZ_JAPEOR010000001.1_Conservon_1	1130806	1135164
